timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2095925,-10,18,-32,-65,-1,-1,-7,0
2102157,24,-25,22,34,8,0,13,-1
2102157,-15,-11,-18,-17,-13,-1,5,-1
2103925,18,3,-22,-20,-1,-1,0,3
2103925,-14,-8,28,81,8,-1,-7,-10
2116925,2,17,0,23,-5,-2,-23,8
2116925,18,-4,-4,-26,-1,-2,11,-7
2123925,3,3,11,-10,-8,3,-1,6
2123925,4,1,-37,-57,-20,-4,5,3
2138928,-14,-6,34,15,14,1,-2,-7
2138928,-3,8,12,19,3,-1,-12,-7
2145940,14,2,-10,-2,6,1,-9,1
2145940,-37,-12,-1,-12,-12,-8,12,-1
2162447,-16,0,-6,-24,-8,-3,-8,-6
2162447,-5,16,-1,-6,3,-1,-18,2
2168453,-8,-8,6,37,5,0,5,-2
2168453,15,-25,-10,-39,2,2,0,3
2174957,-1,2,7,21,-4,-3,-2,-2
2174957,-7,1,-7,-53,-7,-3,-4,3
2184956,-4,17,28,22,4,-1,0,2
2184956,6,-2,-13,22,-2,-2,-5,-11
2199955,9,-7,-10,-15,-5,-3,2,-5
2199955,2,7,-7,-20,-1,1,16,-3
2205961,-6,-2,16,8,1,-1,1,1
2205961,3,-5,19,24,8,-1,-2,0
2221958,-18,-3,-7,-26,-7,0,-6,-44
2221958,3,-7,2,6,-3,-1,-17,34
2223958,28,6,-1,3,5,0,18,11
2223958,3,6,1,1,-2,-3,-9,18
2236972,10,3,-4,-13,-4,0,6,23
2236972,-13,-9,20,13,2,0,4,-13
2243970,-9,1,-15,-11,-1,0,-4,-17
2243970,4,4,4,7,4,1,-6,-3
2259484,-2,3,-12,-17,-2,0,4,0
2259484,-5,-9,22,58,-1,-1,-7,-10
2265484,-10,-8,-38,-60,-2,2,-1,7
2265484,-1,5,1,1,-3,-1,4,-11
2281996,-1,-3,-5,3,0,-2,3,7
2281996,-5,4,-2,5,2,-2,1,-3
2283992,-1,1,16,-49,-12,-4,-3,-7
2283992,2,-8,-5,81,7,-1,-2,2
2295992,4,9,50,-36,-5,-3,1,3
2295992,6,11,2,38,6,1,0,2
2302998,-7,-6,-23,-19,-11,-5,-8,-5
2302998,-4,-16,-19,-63,-5,0,8,4
2319033,0,0,10,72,23,3,-13,3
2319033,5,6,-2,-45,-12,-2,17,-7
2324999,-4,8,11,67,-2,-4,5,1
2324999,-2,-3,-7,-36,-9,-2,-5,-2
2342000,-1,-15,-31,-19,-8,-3,-1,-2
2342000,-11,-9,-3,-15,2,-1,-2,0
2343994,4,20,-7,22,3,1,-3,-5
2343994,3,-14,9,-4,-2,-2,-3,-2
2364509,-12,5,-8,-15,-5,-3,0,-9
2364509,11,-13,-12,-6,-3,-1,-12,-1
2370510,-10,-7,9,1,0,-2,0,-4
2370510,13,6,11,10,4,1,-2,-5
2379052,-10,-2,-8,-5,-4,0,8,3
2379052,10,10,-14,-17,-7,-3,-15,-1
2385021,2,-6,8,13,4,-2,-17,-7
2385021,4,2,-11,-5,-3,2,57,2
2402053,2,-8,-3,0,-5,-2,0,-6
2402053,-1,4,11,29,-4,-3,-5,1
2404017,-9,-13,-21,-86,-3,-1,-11,4
2404017,-10,-2,9,32,4,-2,-18,-12
2415018,2,11,-9,37,1,-1,5,4
2415018,-7,-7,-13,-21,-1,-2,5,-2
2425018,3,2,24,42,3,1,2,-1
2425018,-5,-4,-13,-37,-2,3,-4,1
2439054,8,0,-6,-23,-9,-1,3,0
2439054,0,5,4,-8,-1,-2,-13,-8
2445024,-10,-5,-14,18,-1,-2,6,1
2445024,9,1,-3,-18,-4,-2,-8,-1
2462574,8,0,15,7,2,-2,-7,-1
2462574,-8,-8,-1,3,3,1,3,-5
2464568,-8,-1,-1,0,-6,-5,-16,-7
2464568,-3,16,15,26,2,1,-6,9
2475442,3,13,-23,-22,-3,-1,-14,-9
2475442,5,-22,2,-11,-6,-3,-1,13
2490442,-14,-24,-7,6,2,0,4,1
2490442,16,25,-7,4,-1,-3,-7,-11
2499523,-7,-3,22,3,-2,-2,1,-3
2499523,-11,-4,-42,-23,-4,-2,-1,-6
2505436,7,-1,11,21,6,-1,-14,0
2505436,-13,-3,-4,-18,-7,-3,-3,-1
2522422,31,5,8,-5,-1,-1,3,1
2522422,-33,4,5,7,2,1,3,-5
2524242,-2,-6,3,3,0,0,8,0
2524242,-5,-1,18,5,-2,-1,4,2
