timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1493221,-12,-3,-4,-12,-3,-2,-2,-7
1493891,5,-3,10,3,1,0,-14,-4
1493891,7,8,-11,-6,-5,-1,-5,1
1507177,-2,-18,-5,2,-1,1,33,5
1507177,-7,0,19,1,3,2,5,1
1515899,2,-6,-13,-7,-6,-6,-28,-3
1515899,-24,4,8,-6,-4,-1,31,-7
1529899,20,5,2,4,-2,-2,-22,-1
1529899,-6,0,30,-3,0,0,17,2
1538209,10,-13,-28,0,-1,-3,-17,-3
1538209,-8,5,0,-2,-1,-2,-12,-2
1552634,20,-15,-19,-2,-2,-4,-8,5
1552634,-27,3,5,-8,-8,-3,23,3
1553634,-6,3,-8,-3,0,0,-6,-11
1553634,23,-2,15,-2,-3,-3,1,7
1566922,0,0,-4,2,3,3,2,0
1566922,1,-1,-2,2,-1,-2,-7,-3
1575642,-1,-1,3,-4,-5,-3,-10,-4
1575642,-1,-8,-11,1,1,-2,-2,-2
1589637,-7,7,12,-2,-6,-2,-2,-2
1589637,-1,-14,-5,2,5,1,-11,1
1597637,-8,-8,-14,-7,-7,-3,2,-6
1597637,-3,-3,1,-2,-1,-1,-5,1
1612642,12,4,-8,-2,0,-3,-3,-3
1612642,-5,9,17,2,-1,1,2,-4
1613637,5,5,1,-1,2,0,0,0
1613637,-3,-5,-7,3,-5,-5,-5,-1
1626638,-10,-11,-4,-7,-1,1,0,-2
1626638,-1,3,23,17,1,-3,5,-1
1636144,1,-4,-32,-15,11,0,-5,-2
1636144,-3,0,0,-18,-27,-4,-2,2
1649660,-7,-5,14,3,17,2,1,-5
1649660,5,7,-3,0,-27,-1,3,1
1657665,-1,0,7,-31,-1,-3,-2,-2
1657665,-12,-3,0,17,10,-1,-6,-2
1672661,6,8,0,-7,-9,0,0,-2
1672661,4,-9,-24,-14,7,0,1,-1
1673661,-1,8,8,20,-5,-2,-8,-1
1673661,-1,-18,-8,-5,-2,-2,7,2
1686662,-11,2,17,2,3,0,-10,-3
1686662,-2,-19,-32,-3,5,-1,19,0
1695667,13,9,7,4,-6,-1,-5,1
1695667,-49,2,4,-3,9,3,0,0
1709663,-7,1,-12,13,-6,-4,1,1
1709663,16,12,2,-10,-2,-1,-8,-9
1717669,20,-3,6,1,-4,-3,-7,0
1717669,-1,-3,-11,2,-1,-2,-4,-10
1733174,1,-11,-2,-4,-4,-3,-13,7
1733174,-57,-2,-13,-4,-2,-2,5,-20
1734173,20,2,-16,1,-1,1,-13,1
1734173,16,8,10,3,5,-1,-11,-4
1747083,-10,-11,-4,-4,-6,-2,13,0
1747083,11,0,3,-4,0,-2,-23,5
1756076,-20,-1,4,19,8,-3,9,-2
1756076,11,2,9,-22,-11,-1,7,-1
1779182,6,16,8,5,-2,-4,-9,1
1779182,-2,-22,-12,1,0,0,4,-13
1779883,-19,-12,5,-2,-3,-3,-7,-5
1779883,7,9,-9,4,7,1,-8,4
1793186,11,-2,-8,-9,-7,-3,4,-1
1793186,8,8,13,2,1,-3,-5,5
1793883,0,-5,-4,-1,-4,-1,4,-2
1793883,9,-9,2,6,4,3,2,-2
1807170,-13,-1,1,0,-3,1,2,-3
1807170,0,-4,-2,-6,-1,-2,4,2
1815891,-13,1,13,1,-4,-2,-3,-1
1815891,5,-1,-3,8,-2,-4,4,2
1829927,-11,2,-9,22,9,0,-3,-4
1829927,11,6,-2,-35,-8,0,-1,2
1838158,0,-22,-2,-2,-7,-1,-7,5
1838158,-7,4,4,9,3,-3,-17,-4
1853163,2,1,-7,-9,-6,2,34,0
1853163,-3,-2,0,6,5,-2,-8,3
1854365,-3,8,-10,-1,3,1,7,-1
1854365,2,14,-7,-11,-9,-7,-21,-8
1867490,-6,-28,6,-2,2,1,-16,0
1867490,-5,0,-14,2,-1,-2,1,0
1875164,13,6,11,-1,-2,-3,-1,-2
1875164,-30,-5,-4,-1,1,0,0,3
1892165,-2,2,-2,-2,-3,-4,-3,-1
1892165,24,6,-7,4,-1,-1,8,3
1898189,-44,-4,-5,-3,-2,0,-4,-4
1898189,13,5,2,7,6,1,11,1
1913459,-7,5,6,-1,-3,0,-4,4
1913459,-9,-9,6,0,-2,-1,-5,0
1921168,18,-1,-5,-3,0,-2,-9,2
1921168,3,-6,-6,-9,-8,-3,-8,-2
1928193,-5,1,-6,2,1,-6,-2,-2
1928193,-4,3,2,-1,-1,1,23,3
1935192,0,-3,-1,0,-2,-1,21,2
1935192,0,-8,4,-3,1,7,8,-8
1950202,7,-3,-5,-5,-4,0,-15,-4
1950202,-5,1,1,4,4,-2,-6,-2
1958381,-3,1,6,-5,-4,-3,-8,-12
1958381,1,-10,-5,-1,0,-2,0,3
1973383,-4,-7,0,-1,-1,-1,5,-4
1973383,1,-6,-1,-2,-3,-1,-5,-2
1981388,-4,2,4,-2,1,0,2,-2
1981388,9,-2,-1,2,-1,-2,0,5
1987205,0,6,-3,-5,-1,1,-2,-3
1987205,-6,-11,-4,-5,-4,-5,-17,-2
1995452,3,-1,8,3,-5,-1,18,0
1995452,0,-2,-12,-5,0,-1,2,2
2010207,14,6,8,1,3,2,6,-1
2010207,-4,3,19,3,-4,3,19,1
2026490,0,-2,-30,-4,0,-1,-4,0
2026490,5,0,-5,-7,-8,0,1,-2
2032231,-8,-5,-3,-1,-1,-3,-2,-5
2032231,-11,-5,1,4,1,0,-2,-7
2041232,8,14,4,11,5,1,1,3
2041232,3,-11,7,-17,-2,-2,-5,-1
2056535,-10,-4,-15,4,-2,0,-15,-6
2056535,10,9,11,-4,-2,-1,1,0
2056535,-5,0,5,17,6,1,1,1
2056535,-3,4,-2,-2,-3,-3,2,-2
2069537,-6,-25,0,-9,-5,-1,-7,0
2069537,-3,0,-10,1,2,-2,-22,-1
2078537,3,-3,-6,-10,-2,0,11,2
2078537,0,5,25,7,3,-1,-6,-3
2092540,-11,12,-7,-4,-4,-3,0,-4
2092540,7,-11,-6,2,0,-1,-14,0
2100539,20,4,0,-7,-4,-1,-4,0
2100539,-27,-7,-16,2,-1,1,12,0
2115539,7,4,21,-1,-1,-2,-7,2
2115539,-3,3,-3,3,4,-2,3,-7
2116539,-9,-5,1,-14,-9,-4,-6,-4
2116539,7,-5,-12,-6,-1,0,5,1
2129759,-5,2,-3,13,2,-3,-6,-3
2129759,9,-5,-6,-4,0,1,-3,5
2138287,-2,-4,0,1,4,2,3,-2
2138287,0,-1,3,-10,-12,-4,-16,-5
2152762,-1,0,-3,-10,-1,1,6,10
2152762,3,2,4,-3,2,1,7,-7
2167764,-11,-13,-13,-6,-9,-3,-5,1
2167764,29,3,15,7,6,-1,-13,-2
2175832,-4,0,-21,-7,-4,0,2,-4
2175832,-1,6,-5,6,2,-3,-2,2
2176765,2,-7,3,-3,1,0,-9,-4
2176765,-11,-3,-15,-6,-3,-2,1,-1
2189800,12,6,-3,7,-1,-2,15,1
2189800,-5,-6,1,1,-3,2,-6,1
2197765,-7,-1,3,1,-2,-3,-11,-1
2197765,-6,-1,3,1,-1,-2,-4,2
2212809,23,-8,-3,-7,0,-1,0,-1
2212809,-14,0,-4,-8,-7,-5,-3,-5
2220802,-8,-6,2,-2,3,-1,1,-1
2220802,3,-2,-8,1,-4,-4,-6,-2
2236276,-9,17,8,-5,-2,1,1,0
2236276,-8,-10,-6,-2,-1,0,-1,-1
2236776,-1,-8,-11,2,-4,-3,-21,0
2236776,-4,-5,20,20,8,-2,11,-9
2249815,-7,-1,1,-16,-11,-2,-33,-5
2249815,2,9,6,8,6,4,29,10
2257783,-3,4,-6,-8,-1,1,11,-1
2257783,-9,-6,-8,0,-3,-1,-6,-2
2272784,1,1,2,2,1,-2,16,3
2272784,-6,3,0,3,-1,-3,-18,-6
2280815,-7,-6,8,2,-1,-1,-2,-2
2280815,-6,11,-13,-5,-2,0,17,5
2303813,6,-11,7,2,2,-5,0,-4
2303813,-1,3,-8,-4,-4,-2,-9,-2
2304785,-1,5,-11,-2,-3,-1,9,-1
2304785,-2,-23,-3,-5,-1,-1,-17,-2
2310033,-15,1,0,-3,2,0,17,1
2310033,6,4,-7,3,-2,-2,5,-1
2317992,3,-1,-2,-4,-2,-2,-14,0
2317992,4,-2,0,0,2,1,6,1
2332187,-1,-2,-5,-4,-5,-1,-10,-3
2332187,-5,-3,1,-10,-6,-5,-2,-1
2341202,-10,2,3,8,4,2,1,4
2341202,19,7,-5,0,-3,1,1,-8
2355937,-3,-8,2,2,5,1,-9,3
2355937,-1,-5,-4,-2,-4,-3,2,-1
2356947,-6,0,-3,-6,-6,-4,-10,-2
2356947,-5,-6,-1,-2,-1,-2,-3,2
2369693,-1,2,4,0,-2,0,13,-5
2369693,1,-6,-5,5,7,2,-3,-3
2377980,5,21,39,-2,-8,-5,1,-8
2377980,2,7,-27,-6,1,1,-23,3
2393061,-13,-15,-12,3,-2,-1,22,6
2393061,-9,-19,-5,-3,-3,-2,-7,-8
2400712,2,-4,3,4,4,-1,-3,0
2400712,-12,1,-2,-9,-7,-4,33,0
2415997,10,-2,1,1,-1,-4,-21,-3
2415997,-9,11,-14,-3,-1,-1,3,-6
2416696,-6,-6,10,-6,-2,-5,-2,-3
2416696,-5,-3,5,7,0,-1,0,-4
2430001,-3,1,-10,-1,-2,2,-7,-3
2430001,1,-1,9,-2,-3,-2,-7,3
2446466,2,-6,-13,-4,-3,0,13,2
2446466,5,-1,5,-1,1,-3,7,3
2452472,-3,5,5,1,0,-3,-9,-5
2452472,9,-14,-1,-4,-4,-3,-6,2
2460804,-28,-1,-15,38,13,0,-6,-4
2460804,21,-1,9,-26,-8,0,21,0
2475809,-7,0,-4,2,-1,-3,-25,3
2475809,9,13,0,-13,1,0,-5,-1
2476473,0,-12,-4,-11,-12,-2,17,2
2476473,-1,3,0,10,6,-2,-17,-7
2490475,-18,3,-9,-8,0,0,26,-1
2490475,-20,3,27,2,2,0,3,3
2497481,14,-21,-26,-4,2,4,-4,1
2497481,-9,1,19,2,0,-1,-11,2
2512477,0,0,0,1,-2,-1,-12,-3
2512477,9,18,-1,4,2,2,16,7
2520478,1,-12,-7,-8,2,-1,1,-4
2520478,-9,-3,-2,-1,-9,-6,-5,1
2536269,13,-8,-7,-3,-4,-4,-3,0
2536269,-7,-7,-4,1,-1,1,-3,-3
2537270,7,14,7,-3,0,0,-7,0
2537270,7,-3,-4,4,3,-1,-9,-1
2550565,0,-3,-13,-2,1,2,15,4
2550565,2,-7,-10,-3,-4,-3,-8,-2
2558565,17,21,9,-5,-5,-4,-14,-7
2558565,-19,-7,-4,1,4,-1,20,0
2573566,6,-4,4,28,3,0,-18,-6
2573566,7,-7,-4,-41,-9,2,40,10
2581566,-23,0,-1,4,3,0,2,-4
2581566,5,6,-2,5,-10,-4,-7,4
2595609,0,-5,-3,-14,-8,-2,-5,-3
2595609,3,4,-7,13,4,-3,-6,-8
2596568,-3,-15,5,6,6,3,-1,0
2596568,-5,6,-9,-24,-11,-5,-8,-3
2609569,-4,-2,6,-1,3,0,4,-1
2609569,3,2,-1,9,-3,-5,-23,-7
2617569,3,6,-1,-12,-5,-1,19,1
2617569,-12,-14,8,10,6,2,-11,-2
2633097,-1,1,2,-9,-2,-1,1,-7
2633097,-6,1,2,15,4,-2,-9,0
2641090,2,-1,-1,-38,-7,-3,-7,-2
2641090,-1,-2,0,29,0,0,1,3
2655866,6,-7,3,-19,-3,-1,-1,-3
2655866,2,0,-3,-12,-7,1,-12,-2
2656893,-26,-4,2,21,5,-1,30,11
2656893,3,-10,2,-1,2,2,-2,-9
2669607,6,11,0,2,0,-3,-2,3
2669607,-3,-6,-5,3,-2,-3,-9,-5
2678607,14,-5,-6,-11,-9,-4,-14,-3
2678607,-37,10,-3,51,23,1,-8,6
2692974,16,7,3,-69,-30,-2,22,0
2692974,4,-10,1,7,-3,-2,-25,-1
2700650,8,-3,-5,4,3,3,39,1
2700650,11,-8,-1,-7,-2,2,2,0
2714616,-56,0,-24,16,10,0,-6,-7
2714616,5,10,8,5,3,-1,-15,1
2722609,10,1,6,-2,-11,-3,-2,4
2722609,8,-7,-7,-18,-5,-2,-21,-6
2729612,-15,-1,-1,16,2,-1,50,8
2729612,18,-12,-4,-29,-10,-5,12,-12
2738392,-11,10,3,66,26,-1,-9,-2
2738392,3,-3,-2,-39,-30,0,8,4
2752845,1,-6,0,4,2,-2,-27,7
2752845,-12,8,-4,33,13,2,36,-3
2761066,7,-7,-5,-23,-2,1,-23,-5
2761066,-2,-2,2,-5,-1,-2,-4,-5
2776067,13,-2,-25,6,-7,-4,-6,0
2776067,-21,-1,10,34,3,0,-11,-1
2777075,14,3,-5,-49,-11,1,-7,-1
2777075,-2,-9,14,9,-1,1,-1,-6
2790074,27,-5,-13,-5,-1,-4,-18,2
2790074,-32,-11,1,-26,-7,-4,-4,5
2797855,-4,13,14,10,-4,1,12,2
2797855,-4,-1,6,15,15,0,-5,0
2813137,23,-1,-9,-19,-15,-5,-1,-7
2813137,-47,-14,-10,-8,0,-3,-12,0
2820851,10,14,0,6,-1,0,-4,-4
2820851,-18,3,-6,-1,-4,-5,-4,-2
2835642,-9,6,17,11,10,2,-8,-4
2835642,20,-10,-10,-13,-7,-1,5,4
2843143,-20,-5,-9,-7,-7,-3,-17,-3
2843143,19,6,-18,-6,1,-3,13,4
2851938,-10,-3,13,15,10,3,-11,-5
2851938,-2,0,8,-8,-6,-1,1,-4
2858243,20,-11,0,-2,-7,-4,-6,-3
2858243,10,7,-4,-5,2,2,1,4
2873243,0,-3,7,-1,0,-3,-21,2
2873243,17,4,-1,4,-3,2,1,0
2881243,-14,0,-2,1,2,0,-18,-6
2881243,5,3,-9,-15,-5,-2,6,-2
2894943,-1,-1,19,4,-3,-4,-8,-2
2894943,13,0,-4,5,4,0,0,3
2902942,-6,0,-12,-10,-7,-3,-18,-4
2902942,-3,-7,8,-7,-3,-2,7,-1
2909942,15,-1,-3,6,3,2,16,1
2909942,-5,1,20,1,0,0,-1,-4
2917942,-3,-3,-14,-4,-3,-2,8,-1
2917942,-7,-2,-6,-7,-7,-5,-20,-7
2932952,-11,-7,4,3,4,3,31,2
2932952,21,5,6,-9,-7,-4,10,10
2941179,-8,-8,-6,1,-1,-3,-6,2
2941179,12,3,-14,-1,-1,-2,-13,1
2955379,-40,-5,-2,-1,-1,1,21,-2
2955379,-21,-5,-9,0,2,-2,-12,-17
2963383,6,-9,0,1,-1,0,4,3
2963383,1,9,10,-2,1,0,9,1
2970166,-1,2,3,2,0,-3,-21,-3
2970166,1,-1,-6,0,-1,-1,3,-1
2978381,5,-2,-1,-1,1,0,6,0
2978381,-3,-8,7,-1,-3,-1,3,-2
3001168,3,11,-5,-2,-3,-2,-5,-3
3001168,1,-9,-2,0,2,2,3,-1
3002382,-1,1,2,-1,0,-3,-4,-2
3002382,-2,-1,1,-6,-3,0,1,0
3015168,-2,-16,-2,-3,1,0,-5,-3
3015168,-2,4,-6,8,4,0,1,1
